devicetime,actual_deg,pred_deg,resid_deg,dev,score01,rule01
2024-12-01 11:34:14,92.57631,71.43122,21.145088,21.234011051689848,1.0,0.0
2024-12-01 11:34:15,92.84493,71.43121,21.41372,21.293913760208596,1.0,0.0
2024-12-01 11:34:16,92.84493,71.43123,21.413704,21.333843812958076,1.0,0.0
2024-12-01 11:34:17,92.50305,71.431206,21.071846,21.246511211405647,1.0,0.0
2024-12-01 11:34:18,92.77167,71.43121,21.340454,21.2778255081246,1.0,0.0
2024-12-01 11:34:19,92.84493,71.43123,21.413704,21.323118311568745,1.0,0.0
2024-12-01 11:34:20,92.62515,71.43124,21.193916,21.28005098131276,1.0,0.0
2024-12-01 11:34:21,92.47863,71.43124,21.047394,21.202498587151215,1.0,0.0
2024-12-01 11:34:22,92.551895,71.43123,21.120667,21.17522122606956,1.0,0.0
2024-12-01 11:34:23,92.551895,71.43124,21.120659,21.157033775550282,1.0,0.0
2024-12-01 11:34:24,92.551895,71.43124,21.120659,21.14490880853743,1.0,0.0
2024-12-01 11:34:25,92.40537,71.431206,20.974167,21.087994829064016,1.0,0.0
2024-12-01 11:34:26,92.40537,71.4312,20.974174,21.05005471921325,1.0,0.0
2024-12-01 11:34:27,92.47863,71.431206,21.047424,21.049177918277586,1.0,0.0
2024-12-01 11:34:28,92.38095,71.4312,20.949753,21.01603621472412,1.0,0.0
2024-12-01 11:34:29,92.60073,71.4312,21.169533,21.06720173510905,1.0,0.0
2024-12-01 11:34:30,92.33211,71.43122,20.900887,21.011763335287547,1.0,0.0
2024-12-01 11:34:31,92.40537,71.43122,20.974152,20.999226093967742,1.0,0.0
2024-12-01 11:34:32,92.40537,71.431244,20.974129,20.99086030369334,1.0,0.0
2024-12-01 11:34:33,92.47863,71.431244,21.047386,21.00970225894009,1.0,0.0
2024-12-01 11:34:34,92.47863,71.431244,21.047386,21.022263562437928,1.0,0.0
2024-12-01 11:34:35,92.45421,71.43124,21.022972,21.022499743936486,1.0,0.0
2024-12-01 11:34:36,92.45421,71.43123,21.02298,21.022659741400368,1.0,0.0
2024-12-01 11:34:39,92.45421,71.43121,21.022995,21.022771492639308,1.0,0.0
2024-12-01 11:34:40,92.38095,71.43119,20.94976,20.99843447409678,1.0,0.0
2024-12-01 11:34:41,92.38095,71.431175,20.949776,20.982214881331448,1.0,0.0
2024-12-01 11:34:42,92.01465,71.43117,20.58348,20.849303532541278,1.0,0.0
2024-12-01 11:34:43,92.23443,71.43115,20.803276,20.83396104236476,1.0,0.0
2024-12-01 11:34:45,92.16117,71.43112,20.73005,20.799323739343436,1.0,0.0
2024-12-01 11:34:46,92.16117,71.43108,20.730087,20.776244919653436,1.0,0.0
2024-12-01 11:34:47,92.08791,71.43102,20.65689,20.736460236149167,1.0,0.0
2024-12-01 11:34:48,92.23443,71.430954,20.803474,20.758798299522624,1.0,0.0
2024-12-01 11:34:49,92.16117,71.43091,20.730263,20.749286451797637,1.0,0.0
2024-12-01 11:34:50,92.08791,71.43085,20.657066,20.71854641627004,1.0,0.0
2024-12-01 11:34:51,92.08791,71.43081,20.657104,20.698065774909196,1.0,0.0
2024-12-01 11:34:52,91.74603,71.43077,20.315262,20.570464463546237,1.0,0.0
2024-12-01 11:34:53,91.94139,71.43077,20.51062,20.550516348093325,1.0,0.0
2024-12-01 11:34:54,92.03907,71.43077,20.6083,20.569777317185917,1.0,0.0
2024-12-01 11:34:55,91.86813,71.43076,20.43737,20.525641644888267,1.0,0.0
2024-12-01 11:34:56,91.67277,71.43077,20.241997,20.431093351637752,1.0,0.0
2024-12-01 11:34:57,91.79487,71.430786,20.364082,20.408756346567095,1.0,0.0
2024-12-01 11:34:58,91.94139,71.43079,20.510597,20.442703307379368,1.0,0.0
2024-12-01 11:34:59,91.86813,71.430786,20.437347,20.44091800895604,1.0,0.0
2024-12-01 11:35:00,91.74603,71.43077,20.315262,20.399032619577465,1.0,0.0
2024-12-01 11:35:01,91.74603,71.43076,20.31527,20.371111569789925,1.0,0.0
2024-12-01 11:35:02,91.52625,71.43076,20.09549,20.279237547177658,1.0,0.0
2024-12-01 11:35:03,91.59951,71.43077,20.16874,20.24240480440099,1.0,0.0
2024-12-01 11:35:04,91.81929,71.43078,20.388512,20.29110708883894,1.0,0.0
2024-12-01 11:35:05,91.67277,71.43076,20.242004,20.274739524069712,1.0,0.0
2024-12-01 11:35:06,91.74603,71.43076,20.31527,20.288249506118092,1.0,0.0
2024-12-01 11:35:07,91.74603,71.430786,20.315247,20.29724853142248,1.0,0.0
2024-12-01 11:35:08,91.59951,71.4308,20.168709,20.254401954704832,1.0,0.0
2024-12-01 11:35:09,91.59951,71.4308,20.168709,20.2258375702264,1.0,0.0
2024-12-01 11:35:10,91.59951,71.4308,20.168709,20.206794647240777,1.0,0.0
2024-12-01 11:35:11,91.52625,71.43079,20.095459,20.16968275961885,1.0,0.0
2024-12-01 11:35:12,91.52625,71.43078,20.095474,20.144946587467256,1.0,0.0
2024-12-01 11:35:13,91.59951,71.43078,20.168732,20.15287495479588,1.0,0.0
2024-12-01 11:35:14,91.59951,71.43078,20.168732,20.158160533014964,1.0,0.0
2024-12-01 11:35:15,91.59951,71.430786,20.168724,20.161681708696175,1.0,0.0
2024-12-01 11:35:16,91.59951,71.43079,20.168716,20.164026616018806,1.0,0.0
2024-12-01 11:35:17,91.45299,71.43081,20.022179,20.11674396064665,1.0,0.0
2024-12-01 11:35:18,91.45299,71.430824,20.022163,20.08521710413553,1.0,0.0
2024-12-01 11:35:19,91.08669,71.430824,19.655869,19.94210091284817,1.0,0.0
2024-12-01 11:35:20,91.08669,71.43083,19.65586,19.84668757552508,1.0,0.0
2024-12-01 11:35:22,91.03785,71.43085,19.607002,19.76679246978365,1.0,0.0
2024-12-01 11:35:23,91.03785,71.430855,19.606995,19.713526522824516,1.0,0.0
2024-12-01 11:35:24,91.03785,71.430855,19.606995,19.678015891518427,1.0,0.0
2024-12-01 11:35:25,91.03785,71.430855,19.606995,19.65434213731437,1.0,0.0
2024-12-01 11:35:26,90.89133,71.43088,19.46045,19.58971116445958,1.0,0.0
2024-12-01 11:35:27,90.89133,71.4309,19.460426,19.546616219828522,1.0,0.0
2024-12-01 11:35:28,90.96459,71.43091,19.533684,19.542305405504173,1.0,0.0
2024-12-01 11:35:29,90.96459,71.43091,19.533684,19.53943152928794,1.0,0.0
2024-12-01 11:35:30,91.11111,71.43091,19.680199,19.58635390933649,1.0,0.0
2024-12-01 11:35:31,91.11111,71.43092,19.680183,19.617630409772506,1.0,0.0
2024-12-01 11:35:32,90.74481,71.43093,19.31388,19.516380579985057,1.0,0.0
2024-12-01 11:35:33,90.74481,71.43093,19.31388,19.44888069346009,1.0,0.0
2024-12-01 11:35:34,90.81807,71.43095,19.387123,19.428294831610113,1.0,0.0
2024-12-01 11:35:35,90.81807,71.43096,19.387108,19.414565837447107,1.0,0.0
2024-12-01 11:35:36,90.74481,71.43096,19.31385,19.38099402590875,1.0,0.0
2024-12-01 11:35:37,90.74481,71.43096,19.31385,19.35861281821651,1.0,0.0
2024-12-01 11:35:38,90.59829,71.43095,19.167343,19.29485625869382,1.0,0.0
2024-12-01 11:35:39,90.59829,71.43095,19.167343,19.252351885678692,1.0,0.0
2024-12-01 11:35:40,90.59829,71.43095,19.167343,19.22401563700194,1.0,0.0
2024-12-01 11:35:41,90.59829,71.430954,19.167336,19.205122261419262,1.0,0.0
2024-12-01 11:35:42,90.52503,71.43094,19.094093,19.16811261519748,1.0,0.0
2024-12-01 11:35:43,90.52503,71.43092,19.094109,19.14344460397931,1.0,0.0
2024-12-01 11:35:44,90.52503,71.43092,19.094109,19.1269992631672,1.0,0.0
2024-12-01 11:35:45,90.52503,71.43092,19.094109,19.11603570262579,1.0,0.0
2024-12-01 11:35:46,90.549446,71.43095,19.1185,19.116857053703654,1.0,0.0
2024-12-01 11:35:47,90.549446,71.43097,19.118477,19.117396991694363,1.0,0.0
