devicetime,actual_deg,pred_deg,resid_deg,dev,score01,rule01
2024-12-01 13:13:00,92.29549,73.352234,18.943253,19.450834761489087,0.9892669559260105,0.0
2024-12-01 13:14:00,93.35776,78.3528,15.004959,17.96887620980783,0.982416076729847,0.0
2024-12-01 13:15:00,91.672775,79.94684,11.725937,15.887896436421368,0.9744233843343229,0.0
2024-12-01 13:16:00,88.05861,79.47955,8.579056,13.451616219658519,0.9527289335464718,0.0
2024-12-01 13:17:00,86.30037,76.46272,9.8376465,12.24695964123068,0.9387988125142727,0.0
2024-12-01 13:18:00,85.250305,76.31033,8.939972,11.144630402096496,0.9248686914820735,0.0
2024-12-01 13:19:00,84.34676,77.39553,6.951233,9.746831238116414,0.900433889015757,0.0
2024-12-01 13:20:00,83.22345,78.965485,4.257965,7.917209188041152,0.8668645809545559,0.0
2024-12-01 13:21:00,81.68498,80.0854,1.5995789,5.81133241116806,0.8042932176295958,0.0
2024-12-01 13:22:00,80.72039,80.243256,0.4771347,4.033266508975322,0.7350993377483444,0.0
2024-12-01 13:23:00,79.267395,80.27185,1.0044556,3.023662861452298,0.6782370404201873,0.0
2024-12-01 13:24:00,77.9243,80.14584,2.2215424,2.7562893604343444,0.6649920073076044,0.0
2024-12-01 13:25:00,76.82539,78.44657,1.6211777,2.377918798069511,0.6416990180406485,0.0
2024-12-01 13:26:00,75.55556,74.72826,0.827301,1.8610462071765492,0.6163507650148435,0.0
2024-12-01 13:27:00,74.79854,75.47203,0.67349243,1.4651949486645748,0.5980817538250742,0.0
2024-12-01 13:28:00,73.553116,80.61124,7.0581207,3.3295035416227377,0.6955926010504682,0.0
2024-12-01 13:29:00,72.771675,78.85831,6.086632,4.248546286049273,0.7446905686229733,0.0
2024-12-01 13:30:00,71.94139,74.97702,3.0356293,3.8442406148531614,0.7284768211920529,0.0
2024-12-01 13:31:00,71.03786,72.65221,1.6143494,3.1009435316468994,0.6818908426581411,0.0
2024-12-01 13:32:00,69.79243,70.560425,0.76799774,2.323294934997673,0.638730303722311,0.0
2024-12-01 13:33:00,69.42613,69.09015,0.33598328,1.660857715454178,0.6079013473395752,0.0
2024-12-01 13:34:00,68.74237,67.37392,1.368454,1.5633898034668479,0.6024206439826444,0.0
2024-12-01 13:35:00,68.52258,66.53907,1.9835129,1.703430828450555,0.609271523178808,0.0
2024-12-01 13:36:00,68.40048,65.69061,2.7098694,2.038910347222245,0.625028545329984,0.0
2024-12-01 13:37:00,68.449326,65.12158,3.3277435,2.468521408239309,0.6478648093171957,0.0
